date,sector,open,high,low,close
2021-03-31,Metal,14156.32,14541.48,13129.3,14350.61
2021-04-15,Metal,14492.9,16709.89,14454.95,16013.15
2021-04-30,Metal,16106.21,18137.47,15533.83,17821.58
2021-05-15,Metal,17749.99,20429.36,17594.64,18777.06
2021-05-31,Metal,18921.96,19749.53,18158.5,18877.33
2021-06-15,Metal,18996.69,19567.5,18359.37,19334.26
2021-06-30,Metal,19255.97,19419.4,17514.46,18664.75
2021-07-15,Metal,18730.73,19349.5,18354.58,19267.65
2021-07-31,Metal,19394.85,21431.2,18607.25,21011.62
2021-08-15,Metal,21184.65,21493.08,20161.82,21164.27
2021-08-31,Metal,21310.1,21739.58,18738.48,20579.75
2021-09-15,Metal,20673.87,21207.17,20139.19,21136.83
2021-09-30,Metal,21226.42,21355.73,18899.88,20182.06
2021-10-15,Metal,20060.58,21763.68,19848.44,21492.95
2021-10-31,Metal,21950.24,22654.21,19730.27,20017.34
2021-11-15,Metal,20339.24,20810.74,19756.51,19784.39
2021-11-30,Metal,19795.9,20019.76,18130.83,18217.79
2021-12-15,Metal,18361.96,20194.21,18308.97,19606.4
2021-12-31,Metal,19762.57,19820.72,18209.47,19245.75
2022-01-15,Metal,19344.9,20496.62,19224.91,20344.81
2022-01-31,Metal,20395.7,20544.28,18516.1,18984.62
2022-02-15,Metal,19186.76,21235.54,18998.11,20398.16
2022-02-28,Metal,20504.23,20842.09,18541.39,20783.75
2022-03-15,Metal,20747.23,22318.76,20663.09,20808.9
2022-03-31,Metal,21035.84,23316.61,20974.87,22368.34
2022-04-15,Metal,22427.35,23742.99,22400.78,22906.47
2022-04-30,Metal,22990.69,23510.65,21248.78,21654.75
2022-05-15,Metal,21475.53,22044.15,17878.39,17946.07
2022-05-31,Metal,18217.69,19646.24,16953.59,18100.16
2022-06-15,Metal,18149.09,18566.16,16739.27,16816.98
2022-06-30,Metal,17016.96,17051.86,14853.05,15552.22
2022-07-15,Metal,15523.4,16449.27,14998.99,15924.63
2022-07-31,Metal,16104.74,18237.42,16072.27,18189.93
2022-08-15,Metal,18421.76,19323.72,17995.83,19239.98
2022-08-31,Metal,19379.68,19379.68,18167.28,19166.08
2022-09-15,Metal,18941.52,19945.04,18631.73,19553.85
2022-09-30,Metal,19376.26,19459.99,17240.25,18015.22
2022-10-15,Metal,18033.0,19213.02,17778.94,18633.08
2022-10-31,Metal,18546.98,19305.9,18213.56,19024.82
2022-11-15,Metal,18812.85,20605.13,18812.85,20321.3
2022-11-30,Metal,20292.09,20349.84,19579.69,20257.7
2022-12-15,Metal,20325.1,21245.84,20273.07,20575.39
2022-12-31,Metal,20319.85,21144.68,19206.23,20855.59
2023-01-15,Metal,20969.81,21555.51,20620.04,21471.37
2023-01-31,Metal,21516.43,22024.58,20696.7,21152.96
2023-02-15,Metal,21294.08,21623.17,19975.28,20257.05
2023-02-28,Metal,20327.69,20703.76,18962.95,18986.49
2023-03-15,Metal,19016.87,19907.86,19016.87,19575.72
2023-03-31,Metal,19412.74,19545.73,18668.74,19184.87
2023-04-15,Metal,19247.52,19888.81,19098.64,19797.02
2023-04-30,Metal,19736.07,20378.35,19699.47,20134.69
2023-05-15,Metal,20162.05,20580.24,19538.26,19806.11
2023-05-31,Metal,19890.11,20112.51,19262.89,19542.69
2023-06-15,Metal,19440.14,20626.36,19368.71,20506.68
2023-06-30,Metal,20580.98,20885.62,19950.87,20561.27
2023-07-15,Metal,20669.28,21481.42,20645.56,21409.16
2023-07-31,Metal,21459.86,22235.05,21034.03,22180.72
2023-08-15,Metal,22259.51,22486.2,21360.94,21480.98
2023-08-31,Metal,21419.99,21912.01,20954.26,21817.72
2023-09-15,Metal,21875.02,23785.32,21875.02,23480.18
2023-09-30,Metal,23537.89,23540.38,22522.61,23206.33
2023-10-15,Metal,23249.39,23440.68,22157.02,23197.69
2023-10-31,Metal,23201.5,23890.82,21989.1,22238.64
2023-11-15,Metal,22229.06,24025.78,21879.79,23838.37
2023-11-30,Metal,23924.57,24320.21,23520.88,24239.95
2023-12-15,Metal,24405.43,25902.95,24279.34,25845.94
2023-12-31,Metal,25795.15,27157.86,24752.74,26990.69
2024-01-15,Metal,27125.98,27297.32,25924.04,26381.18
2024-01-31,Metal,26418.23,26945.36,25126.74,26760.68
2024-02-15,Metal,26932.61,28533.86,25931.09,27407.61
2024-02-29,Metal,27810.94,27810.94,26525.31,26865.25
2024-03-15,Metal,27103.6,28951.24,26060.75,26535.7
2024-03-31,Metal,26622.47,28383.69,26495.99,28196.08
2024-04-15,Metal,28403.69,30777.79,28403.0,30246.02
2024-04-30,Metal,30161.71,31867.29,29454.57,31250.5
2024-05-15,Metal,31312.59,32136.57,30014.07,31883.57
2024-05-31,Metal,32048.5,34167.05,31486.25,32713.24
2024-06-15,Metal,33976.13,34017.45,28837.95,33596.41
2024-06-30,Metal,33676.36,33941.62,32400.57,33050.57
2024-07-15,Metal,33173.26,33878.4,32495.23,33074.95
2024-07-31,Metal,33292.51,33544.47,30459.43,32771.06
2024-08-15,Metal,33285.73,33502.29,29955.88,30312.05
2024-08-31,Metal,30679.73,32932.69,30412.97,32455.81
2024-09-15,Metal,32608.95,32608.95,30647.86,31883.46
2024-09-30,Metal,32126.46,34810.37,31033.87,34608.57
2024-10-15,Metal,34680.89,34946.48,32470.43,33076.67
2024-10-31,Metal,33033.71,33495.61,30467.04,31280.43
2024-11-15,Metal,31544.78,32162.0,29332.7,29428.79
2024-11-30,Metal,29740.53,30705.66,29447.5,30536.66
2024-12-15,Metal,30547.01,32398.05,30427.85,31741.18
2024-12-31,Metal,31768.64,31841.25,28544.42,28892.21
2025-01-15,Metal,28929.1,29491.51,26752.37,27817.69
2025-01-31,Metal,28159.61,29240.74,27216.32,28569.54
2025-02-15,Metal,28713.83,29005.31,26989.09,27621.26
2025-02-28,Metal,27515.11,29331.18,27119.91,28004.41
2020-01-15,Nifty Media,1809.6,1841.95,1706.35,1837.0
2020-01-31,Nifty Media,1839.8,1918.5,1824.1,1835.3
2020-02-15,Nifty Media,1828.55,1850.15,1745.2,1832.5
2020-02-29,Nifty Media,1836.45,1906.1,1662.3,1670.7
2020-03-15,Nifty Media,1700.25,1725.15,1139.25,1282.35
2020-03-31,Nifty Media,1214.45,1263.9,979.05,1039.95
2020-04-15,Nifty Media,1045.1,1114.65,972.95,1078.6
2020-04-30,Nifty Media,1068.9,1202.25,1064.2,1159.75
2020-05-15,Nifty Media,1126.25,1193.6,1082.85,1137.35
